Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,,
39,26/10/2012,72.90,3.51,222.11,6.228,0,,
39,02/11/2012,59.87,3.39,222.13,6.228,0,,
39,09/11/2012,66.37,3.31,222.15,6.228,0,,
39,16/11/2012,59.24,3.25,222.18,6.228,0,,
39,23/11/2012,59.53,3.21,222.23,6.228,1,,
39,30/11/2012,58.66,3.21,222.28,6.228,0,,
39,07/12/2012,67.94,3.20,222.33,6.228,0,,
39,14/12/2012,55.02,3.17,222.38,6.228,0,,
39,21/12/2012,62.24,3.10,222.50,6.228,0,,
39,28/12/2012,53.57,3.11,222.62,6.228,1,,
39,04/01/2013,47.76,3.16,222.74,6.266,0,,
39,11/01/2013,53.33,3.24,222.86,6.266,0,,
39,18/01/2013,48.08,3.24,222.90,6.266,0,,
39,25/01/2013,58.52,3.23,222.90,6.266,0,,
39,01/02/2013,63.70,3.24,222.91,6.266,0,,
39,08/02/2013,62.72,3.42,222.91,6.266,1,,
39,15/02/2013,56.43,3.48,222.95,6.266,0,,
39,22/02/2013,58.39,3.60,223.09,6.266,0,,
39,01/03/2013,54.16,3.71,223.24,6.266,0,,
39,08/03/2013,55.67,3.66,223.38,6.266,0,,
39,15/03/2013,59.54,3.62,223.51,6.266,0,,
39,22/03/2013,68.91,3.61,223.59,6.266,0,,
39,29/03/2013,57.86,3.61,223.67,6.266,0,,
39,05/04/2013,63.99,3.58,223.75,6.143,0,,
39,12/04/2013,65.84,3.53,223.84,6.143,0,,
39,19/04/2013,68.88,3.45,223.84,6.143,0,,
39,26/04/2013,63.95,3.42,223.84,6.143,0,,
39,03/05/2013,69.75,3.39,NULL,NULL,0,,
39,10/05/2013,67.55,3.39,NULL,NULL,0,,
39,17/05/2013,73.27,3.45,NULL,NULL,0,,
39,24/05/2013,80.82,3.49,NULL,NULL,0,,
39,31/05/2013,80.74,3.47,NULL,NULL,0,,
39,07/06/2013,80.25,3.44,NULL,NULL,0,,
39,14/06/2013,80.96,3.43,NULL,NULL,0,,
39,21/06/2013,84.67,3.48,NULL,NULL,0,,
39,28/06/2013,86.17,3.50,NULL,NULL,0,,
39,05/07/2013,84.26,3.42,NULL,NULL,0,,
39,12/07/2013,85.00,3.40,NULL,NULL,0,,
39,19/07/2013,81.69,3.56,NULL,NULL,0,,
39,26/07/2013,83.84,3.62,NULL,NULL,0,,
40,05/02/2010,14.48,2.79,131.53,5.892,0,,
40,12/02/2010,20.84,2.77,131.59,5.892,1,,
40,19/02/2010,27.84,2.75,131.64,5.892,0,,
40,26/02/2010,33.32,2.75,131.69,5.892,0,,
40,05/03/2010,34.78,2.77,131.74,5.892,0,,
40,12/03/2010,35.10,2.81,131.78,5.892,0,,
40,19/03/2010,40.54,2.83,131.82,5.892,0,,
40,26/03/2010,39.51,2.83,131.86,5.892,0,,
40,02/04/2010,41.39,2.83,131.90,5.435,0,,
40,09/04/2010,54.31,2.85,131.94,5.435,0,,
40,16/04/2010,43.30,2.89,131.98,5.435,0,,
40,23/04/2010,45.85,2.90,132.02,5.435,0,,
40,30/04/2010,46.50,2.94,132.06,5.435,0,,
40,07/05/2010,60.05,2.98,132.11,5.435,0,,
40,14/05/2010,45.50,2.98,132.15,5.435,0,,
40,21/05/2010,56.75,2.96,132.22,5.435,0,,
40,28/05/2010,67.88,2.91,132.29,5.435,0,,
40,04/06/2010,65.70,2.86,132.36,5.435,0,,
40,11/06/2010,59.42,2.83,132.44,5.435,0,,
40,18/06/2010,60.97,2.81,132.47,5.435,0,,
40,25/06/2010,69.72,2.81,132.50,5.435,0,,
40,02/07/2010,65.47,2.82,132.52,5.326,0,,
40,09/07/2010,76.67,2.81,132.55,5.326,0,,
40,16/07/2010,74.25,2.80,132.57,5.326,0,,
40,23/07/2010,71.79,2.78,132.58,5.326,0,,
40,30/07/2010,71.35,2.79,132.60,5.326,0,,
40,06/08/2010,69.16,2.79,132.61,5.326,0,,
40,13/08/2010,67.47,2.81,132.63,5.326,0,,
40,20/08/2010,67.05,2.80,132.66,5.326,0,,
40,27/08/2010,62.57,2.77,132.69,5.326,0,,
40,03/09/2010,70.66,2.74,132.72,5.326,0,,
40,10/09/2010,62.75,2.72,132.76,5.326,1,,
40,17/09/2010,55.34,2.72,132.77,5.326,0,,
40,24/09/2010,55.63,2.72,132.76,5.326,0,,
40,01/10/2010,62.01,2.72,132.76,5.287,0,,
40,08/10/2010,52.02,2.78,132.75,5.287,0,,
40,15/10/2010,44.56,2.88,132.76,5.287,0,,
40,22/10/2010,41.25,2.92,132.82,5.287,0,,
40,29/10/2010,47.10,2.94,132.87,5.287,0,,
40,05/11/2010,36.45,2.94,132.92,5.287,0,,
40,12/11/2010,38.50,2.96,132.98,5.287,0,,
40,19/11/2010,40.52,3.03,132.92,5.287,0,,
40,26/11/2010,32.94,3.07,132.84,5.287,1,,
40,03/12/2010,33.60,3.07,132.76,5.287,0,,
40,10/12/2010,21.64,3.13,132.68,5.287,0,,
40,17/12/2010,23.01,3.14,132.68,5.287,0,,
40,24/12/2010,24.18,3.15,132.75,5.287,0,,
40,31/12/2010,19.29,3.18,132.82,5.287,1,,
40,07/01/2011,24.05,3.19,132.88,5.114,0,,
40,14/01/2011,18.55,3.22,132.95,5.114,0,,
40,21/01/2011,14.64,3.23,133.03,5.114,0,,
40,28/01/2011,9.51,3.24,133.11,5.114,0,,
40,04/02/2011,13.29,3.24,133.18,5.114,0,,
40,11/02/2011,16.87,3.26,133.26,5.114,1,,
40,18/02/2011,21.82,3.26,133.37,5.114,0,,
40,25/02/2011,16.50,3.28,133.49,5.114,0,,
40,04/03/2011,18.49,3.44,133.61,5.114,0,,
40,11/03/2011,30.53,3.60,133.74,5.114,0,,
40,18/03/2011,35.76,3.63,133.85,5.114,0,,
40,25/03/2011,28.89,3.62,133.96,5.114,0,,
40,01/04/2011,28.60,3.64,134.07,4.781,0,,
40,08/04/2011,34.77,3.72,134.18,4.781,0,,
40,15/04/2011,43.69,3.82,134.28,4.781,0,,
40,22/04/2011,39.32,3.92,134.36,4.781,0,,
40,29/04/2011,52.68,3.99,134.44,4.781,0,,
40,06/05/2011,50.81,4.08,134.51,4.781,0,,
40,13/05/2011,54.09,4.10,134.59,4.781,0,,
40,20/05/2011,56.38,4.10,134.68,4.781,0,,
40,27/05/2011,63.11,4.03,134.77,4.781,0,,
40,03/06/2011,66.16,3.97,134.86,4.781,0,,
40,10/06/2011,64.19,3.92,134.94,4.781,0,,
40,17/06/2011,59.16,3.87,135.08,4.781,0,,
40,24/06/2011,62.59,3.85,135.27,4.781,0,,
40,01/07/2011,65.25,3.82,135.45,4.584,0,,
40,08/07/2011,67.86,3.78,135.63,4.584,0,,
40,15/07/2011,68.90,3.83,135.78,4.584,0,,
40,22/07/2011,73.34,3.88,135.87,4.584,0,,
40,29/07/2011,67.45,3.90,135.96,4.584,0,,
40,05/08/2011,68.10,3.90,136.05,4.584,0,,
40,12/08/2011,68.30,3.88,136.14,4.584,0,,
40,19/08/2011,64.05,3.82,136.18,4.584,0,,
40,26/08/2011,65.01,3.80,136.21,4.584,0,,
40,02/09/2011,63.79,3.78,136.24,4.584,0,,
40,09/09/2011,64.83,3.81,136.27,4.584,1,,
40,16/09/2011,58.28,3.81,136.31,4.584,0,,
40,23/09/2011,54.09,3.76,136.37,4.584,0,,
40,30/09/2011,63.45,3.68,136.42,4.584,0,,
40,07/10/2011,50.21,3.63,136.47,4.420,0,,
40,14/10/2011,53.90,3.58,136.52,4.420,0,,
40,21/10/2011,51.61,3.62,136.50,4.420,0,,
40,28/10/2011,42.09,3.60,136.49,4.420,0,,
40,04/11/2011,35.40,3.59,136.48,4.420,0,,
40,11/11/2011,40.75,3.57,136.46,4.420,0,,
40,18/11/2011,41.85,3.57,136.47,4.420,0,,
40,25/11/2011,32.76,3.54,136.48,4.420,1,,
40,02/12/2011,38.51,3.50,136.49,4.420,0,,
40,09/12/2011,34.48,3.47,136.50,4.420,0,,
40,16/12/2011,29.53,3.45,136.53,4.420,0,,
40,23/12/2011,24.46,3.41,136.59,4.420,0,,
40,30/12/2011,18.75,3.40,136.64,4.420,1,,
40,06/01/2012,23.29,3.44,136.70,4.261,0,,
40,13/01/2012,25.90,3.52,136.75,4.261,0,,
40,20/01/2012,14.02,3.54,136.86,4.261,0,,
40,27/01/2012,22.91,3.57,136.96,4.261,0,,
40,03/02/2012,27.86,3.63,137.06,4.261,0,,
40,10/02/2012,23.92,3.66,137.17,4.261,1,,
40,17/02/2012,25.56,3.70,137.26,4.261,0,,
40,24/02/2012,29.88,3.75,137.34,4.261,0,,
40,02/03/2012,23.79,3.83,137.42,4.261,0,,
40,09/03/2012,30.58,3.88,137.51,4.261,0,,
40,16/03/2012,37.13,3.87,137.58,4.261,0,,
40,23/03/2012,52.27,3.89,137.66,4.261,0,,
40,30/03/2012,36.25,3.92,137.73,4.261,0,,
40,06/04/2012,36.54,3.96,137.80,4.125,0,,
40,13/04/2012,40.65,4.03,137.87,4.125,0,,
40,20/04/2012,55.30,4.05,137.92,4.125,0,,
40,27/04/2012,47.51,4.02,137.98,4.125,0,,
40,04/05/2012,44.47,3.99,138.03,4.125,0,,
40,11/05/2012,52.06,3.95,138.09,4.125,0,,
40,18/05/2012,57.59,3.90,138.11,4.125,0,,
40,25/05/2012,65.25,3.85,138.11,4.125,0,,
40,01/06/2012,64.75,3.80,138.11,4.125,0,,
40,08/06/2012,55.78,3.75,138.12,4.125,0,,
40,15/06/2012,63.39,3.68,138.13,4.125,0,,
40,22/06/2012,69.32,3.63,138.16,4.125,0,,
40,29/06/2012,64.42,3.58,138.20,4.125,0,,
40,06/07/2012,69.08,3.54,138.23,4.156,0,,
40,13/07/2012,67.48,3.56,138.26,4.156,0,,
40,20/07/2012,70.45,3.61,138.23,4.156,0,,
40,27/07/2012,67.88,3.70,138.20,4.156,0,,
40,03/08/2012,70.15,3.70,138.17,4.156,0,,
40,10/08/2012,70.09,3.77,138.14,4.156,0,,
40,17/08/2012,69.41,3.84,138.19,4.156,0,,
40,24/08/2012,63.91,3.87,138.28,4.156,0,,
40,31/08/2012,66.11,3.88,138.38,4.156,0,,
40,07/09/2012,65.06,3.92,138.47,4.156,1,,
40,14/09/2012,59.38,3.99,138.57,4.156,0,,
40,21/09/2012,54.12,4.06,138.65,4.156,0,,
40,28/09/2012,50.98,4.02,138.74,4.156,0,,
40,05/10/2012,57.21,4.03,138.83,4.145,0,,
40,12/10/2012,47.35,4.03,138.91,4.145,0,,
40,19/10/2012,46.33,4.00,138.83,4.145,0,,
40,26/10/2012,49.65,3.92,138.73,4.145,0,,
40,02/11/2012,52.38,3.82,138.62,4.145,0,,
40,09/11/2012,34.19,3.79,138.52,4.145,0,,
40,16/11/2012,36.91,3.75,138.45,4.145,0,,
40,23/11/2012,29.93,3.73,138.42,4.145,1,,
40,30/11/2012,26.96,3.71,138.40,4.145,0,,
40,07/12/2012,31.57,3.68,138.38,4.145,0,,
40,14/12/2012,32.10,3.64,138.37,4.145,0,,
40,21/12/2012,31.77,3.57,138.43,4.145,0,,
40,28/12/2012,23.54,3.56,138.49,4.145,1,,
40,04/01/2013,10.13,3.58,138.55,3.932,0,,
40,11/01/2013,22.49,3.60,138.61,3.932,0,,
40,18/01/2013,28.88,3.59,138.67,3.932,0,,
40,25/01/2013,9.80,3.58,138.73,3.932,0,,
40,01/02/2013,19.64,3.61,138.80,3.932,0,,
40,08/02/2013,15.44,3.76,138.86,3.932,1,,
40,15/02/2013,22.96,3.81,138.90,3.932,0,,
40,22/02/2013,21.28,3.87,138.88,3.932,0,,
40,01/03/2013,33.18,3.89,138.87,3.932,0,,
40,08/03/2013,30.77,3.87,138.85,3.932,0,,
40,15/03/2013,34.03,3.84,138.86,3.932,0,,
40,22/03/2013,23.88,3.82,138.93,3.932,0,,
40,29/03/2013,34.60,3.80,138.99,3.932,0,,
40,05/04/2013,35.59,3.77,139.06,3.684,0,,
40,12/04/2013,39.15,3.72,139.12,3.684,0,,
40,19/04/2013,45.17,3.68,139.12,3.684,0,,
40,26/04/2013,44.43,3.63,139.12,3.684,0,,
40,03/05/2013,54.09,3.60,NULL,NULL,0,,
40,10/05/2013,58.95,3.60,NULL,NULL,0,,
40,17/05/2013,51.92,3.63,NULL,NULL,0,,
40,24/05/2013,57.87,3.65,NULL,NULL,0,,
40,31/05/2013,54.54,3.67,NULL,NULL,0,,
40,07/06/2013,62.58,3.66,NULL,NULL,0,,
40,14/06/2013,59.48,3.67,NULL,NULL,0,,
40,21/06/2013,59.88,3.67,NULL,NULL,0,,
40,28/06/2013,69.22,3.67,NULL,NULL,0,,
40,05/07/2013,71.69,3.64,NULL,NULL,0,,
40,12/07/2013,71.82,3.65,NULL,NULL,0,,
40,19/07/2013,75.38,3.80,NULL,NULL,0,,
40,26/07/2013,66.90,3.88,NULL,NULL,0,,
41,05/02/2010,30.27,2.58,189.38,7.541,0,,
41,12/02/2010,23.04,2.57,189.46,7.541,1,,
41,19/02/2010,24.13,2.55,189.53,7.541,0,,
41,26/02/2010,21.84,2.59,189.60,7.541,0,,
41,05/03/2010,32.49,2.62,189.67,7.541,0,,
41,12/03/2010,33.40,2.68,189.74,7.541,0,,
41,19/03/2010,36.70,2.69,189.73,7.541,0,,
41,26/03/2010,32.30,2.72,189.72,7.541,0,,
41,02/04/2010,41.31,2.73,189.70,7.363,0,,
41,09/04/2010,37.30,2.75,189.69,7.363,0,,
41,16/04/2010,46.79,2.77,189.66,7.363,0,,
41,23/04/2010,45.29,2.78,189.62,7.363,0,,
41,30/04/2010,40.20,2.77,189.58,7.363,0,,
41,07/05/2010,41.50,2.77,189.53,7.363,0,,
41,14/05/2010,40.23,2.79,189.49,7.363,0,,
41,21/05/2010,50.59,2.78,189.47,7.363,0,,
41,28/05/2010,56.97,2.74,189.45,7.363,0,,
41,04/06/2010,60.13,2.70,189.42,7.363,0,,
41,11/06/2010,63.36,2.68,189.40,7.363,0,,
41,18/06/2010,54.90,2.67,189.42,7.363,0,,
41,25/06/2010,66.00,2.72,189.45,7.363,0,,
41,02/07/2010,69.39,2.73,189.49,7.335,0,,
41,09/07/2010,60.93,2.71,189.52,7.335,0,,
41,16/07/2010,69.06,2.70,189.61,7.335,0,,
41,23/07/2010,70.77,2.69,189.77,7.335,0,,
41,30/07/2010,70.07,2.69,189.94,7.335,0,,
41,06/08/2010,69.21,2.69,190.10,7.335,0,,
41,13/08/2010,70.24,2.72,190.26,7.335,0,,
41,20/08/2010,66.19,2.73,190.29,7.335,0,,
41,27/08/2010,70.59,2.73,190.33,7.335,0,,
41,03/09/2010,64.13,2.77,190.36,7.335,0,,
41,10/09/2010,63.30,2.78,190.40,7.335,1,,
41,17/09/2010,62.40,2.80,190.47,7.335,0,,
41,24/09/2010,60.11,2.79,190.57,7.335,0,,
41,01/10/2010,62.67,2.76,190.67,7.508,0,,
41,08/10/2010,57.10,2.75,190.78,7.508,0,,
41,15/10/2010,49.91,2.76,190.86,7.508,0,,
41,22/10/2010,48.09,2.76,190.91,7.508,0,,
41,29/10/2010,42.16,2.75,190.95,7.508,0,,
41,05/11/2010,46.74,2.73,191.00,7.508,0,,
41,12/11/2010,38.99,2.74,191.04,7.508,0,,
41,19/11/2010,31.34,2.76,191.03,7.508,0,,
41,26/11/2010,25.30,2.74,191.01,7.508,1,,
41,03/12/2010,33.00,2.71,190.99,7.508,0,,
41,10/12/2010,33.90,2.73,190.97,7.508,0,,
41,17/12/2010,31.51,2.78,191.03,7.508,0,,
41,24/12/2010,29.81,2.78,191.14,7.508,0,,
41,31/12/2010,25.19,2.83,191.26,7.508,1,,
41,07/01/2011,23.76,2.88,191.37,7.241,0,,
41,14/01/2011,22.44,2.91,191.48,7.241,0,,
41,21/01/2011,32.70,2.97,191.57,7.241,0,,
41,28/01/2011,32.23,3.01,191.67,7.241,0,,
41,04/02/2011,14.56,3.01,191.76,7.241,0,,
41,11/02/2011,16.81,3.04,191.86,7.241,1,,
41,18/02/2011,39.39,3.05,191.92,7.241,0,,
41,25/02/2011,26.10,3.10,191.96,7.241,0,,
41,04/03/2011,34.99,3.23,192.01,7.241,0,,
41,11/03/2011,31.60,3.37,192.06,7.241,0,,
41,18/03/2011,40.19,3.41,192.12,7.241,0,,
41,25/03/2011,41.11,3.41,192.20,7.241,0,,
41,01/04/2011,38.16,3.46,192.27,6.934,0,,
41,08/04/2011,42.87,3.53,192.34,6.934,0,,
41,15/04/2011,39.94,3.61,192.42,6.934,0,,
41,22/04/2011,42.86,3.64,192.52,6.934,0,,
41,29/04/2011,39.81,3.66,192.62,6.934,0,,
41,06/05/2011,41.20,3.74,192.73,6.934,0,,
41,13/05/2011,50.29,3.77,192.83,6.934,0,,
41,20/05/2011,41.11,3.83,192.83,6.934,0,,
41,27/05/2011,50.56,3.80,192.84,6.934,0,,
41,03/06/2011,54.81,3.76,192.84,6.934,0,,
41,10/06/2011,61.10,3.74,192.85,6.934,0,,
41,17/06/2011,62.30,3.70,192.90,6.934,0,,
41,24/06/2011,59.54,3.66,193.00,6.934,0,,
41,01/07/2011,67.01,3.60,193.09,6.901,0,,
41,08/07/2011,68.49,3.54,193.19,6.901,0,,
41,15/07/2011,68.18,3.53,193.31,6.901,0,,
41,22/07/2011,74.11,3.55,193.51,6.901,0,,
41,29/07/2011,71.30,3.55,193.71,6.901,0,,
41,05/08/2011,72.19,3.55,193.91,6.901,0,,
41,12/08/2011,67.65,3.54,194.11,6.901,0,,
41,19/08/2011,70.55,3.50,194.25,6.901,0,,
41,26/08/2011,71.61,3.49,194.38,6.901,0,,
41,02/09/2011,70.37,3.51,194.51,6.901,0,,
41,09/09/2011,58.31,3.57,194.64,6.901,1,,
41,16/09/2011,54.82,3.60,194.74,6.901,0,,
41,23/09/2011,55.06,3.58,194.81,6.901,0,,
41,30/09/2011,61.77,3.54,194.88,6.901,0,,
41,07/10/2011,58.74,3.50,194.95,6.759,0,,
41,14/10/2011,47.43,3.49,195.03,6.759,0,,
41,21/10/2011,45.62,3.55,195.18,6.759,0,,
41,28/10/2011,37.02,3.55,195.33,6.759,0,,
41,04/11/2011,35.04,3.53,195.48,6.759,0,,
41,11/11/2011,32.87,3.51,195.64,6.759,0,,
41,18/11/2011,36.64,3.48,195.72,6.759,0,,
41,25/11/2011,36.37,3.42,195.77,6.759,1,,
41,02/12/2011,34.53,3.38,195.82,6.759,0,,
41,09/12/2011,17.05,3.33,195.87,6.759,0,,
41,16/12/2011,25.01,3.27,195.98,6.759,0,,
41,23/12/2011,25.59,3.17,196.17,6.759,0,,
41,30/12/2011,34.12,3.12,196.36,6.759,1,,
41,06/01/2012,37.21,3.10,196.55,6.589,0,,
41,13/01/2012,27.49,3.08,196.73,6.589,0,,
41,20/01/2012,31.56,3.06,196.78,6.589,0,,
41,27/01/2012,33.15,3.04,196.83,6.589,0,,
41,03/02/2012,31.65,3.03,196.87,6.589,0,,
41,10/02/2012,22.00,3.10,196.92,6.589,1,,
41,17/02/2012,22.52,3.11,196.94,6.589,0,,
41,24/02/2012,27.89,3.13,196.95,6.589,0,,
41,02/03/2012,27.39,3.19,196.96,6.589,0,,
41,09/03/2012,35.30,3.29,196.96,6.589,0,,
41,16/03/2012,47.76,3.49,197.05,6.589,0,,
41,23/03/2012,44.04,3.66,197.23,6.589,0,,
41,30/03/2012,51.56,3.75,197.41,6.589,0,,
41,06/04/2012,48.48,3.85,197.60,6.547,0,,
41,13/04/2012,46.84,3.90,197.78,6.547,0,,
41,20/04/2012,43.57,3.94,197.72,6.547,0,,
41,27/04/2012,57.66,3.93,197.66,6.547,0,,
41,04/05/2012,52.86,3.90,197.61,6.547,0,,
41,11/05/2012,50.22,3.87,197.55,6.547,0,,
41,18/05/2012,55.24,3.84,197.56,6.547,0,,
41,25/05/2012,54.89,3.80,197.59,6.547,0,,
41,01/06/2012,57.29,3.76,197.62,6.547,0,,
41,08/06/2012,65.11,3.74,197.66,6.547,0,,
41,15/06/2012,64.92,3.72,197.69,6.547,0,,
41,22/06/2012,66.88,3.74,197.74,6.547,0,,
41,29/06/2012,76.54,3.69,197.79,6.547,0,,
41,06/07/2012,74.47,3.65,197.83,6.432,0,,
41,13/07/2012,67.24,3.61,197.88,6.432,0,,
41,20/07/2012,74.06,3.59,197.93,6.432,0,,
41,27/07/2012,73.31,3.57,197.98,6.432,0,,
41,03/08/2012,73.16,3.53,198.03,6.432,0,,
41,10/08/2012,71.73,3.51,198.08,6.432,0,,
41,17/08/2012,65.77,3.55,198.10,6.432,0,,
41,24/08/2012,69.07,3.56,198.10,6.432,0,,
41,31/08/2012,71.56,3.56,198.10,6.432,0,,
41,07/09/2012,67.41,3.60,198.10,6.432,1,,
41,14/09/2012,59.39,3.66,198.13,6.432,0,,
41,21/09/2012,59.81,3.77,198.36,6.432,0,,
41,28/09/2012,56.08,3.79,198.59,6.432,0,,
41,05/10/2012,50.14,3.78,198.82,6.195,0,,
41,12/10/2012,39.38,3.76,199.05,6.195,0,,
41,19/10/2012,49.56,3.75,199.15,6.195,0,,
41,26/10/2012,41.80,3.69,199.22,6.195,0,,
41,02/11/2012,44.81,3.60,199.29,6.195,0,,
41,09/11/2012,45.53,3.55,199.36,6.195,0,,
41,16/11/2012,30.69,3.48,199.43,6.195,0,,
41,23/11/2012,41.18,3.45,199.50,6.195,1,,
41,30/11/2012,41.39,3.44,199.56,6.195,0,,
41,07/12/2012,41.50,3.37,199.63,6.195,0,,
41,14/12/2012,26.39,3.30,199.72,6.195,0,,
41,21/12/2012,27.14,3.22,199.94,6.195,0,,
41,28/12/2012,20.11,3.11,200.17,6.195,1,,
41,04/01/2013,19.21,3.03,200.39,5.771,0,,
41,11/01/2013,29.97,2.96,200.62,5.771,0,,
41,18/01/2013,13.54,2.89,200.74,5.771,0,,
41,25/01/2013,39.20,2.87,200.82,5.771,0,,
41,01/02/2013,30.86,3.00,200.89,5.771,0,,
41,08/02/2013,33.99,3.21,200.97,5.771,1,,
41,15/02/2013,21.51,3.39,201.04,5.771,0,,
41,22/02/2013,24.94,3.56,201.10,5.771,0,,
41,01/03/2013,23.33,3.64,201.15,5.771,0,,
41,08/03/2013,34.86,3.62,201.21,5.771,0,,
41,15/03/2013,37.06,3.61,201.24,5.771,0,,
41,22/03/2013,33.99,3.61,201.20,5.771,0,,
41,29/03/2013,28.66,3.61,201.16,5.771,0,,
41,05/04/2013,42.11,3.63,201.11,5.639,0,,
41,12/04/2013,31.48,3.64,201.07,5.639,0,,
41,19/04/2013,26.84,3.60,201.07,5.639,0,,
41,26/04/2013,35.73,3.57,201.07,5.639,0,,
41,03/05/2013,41.31,3.57,NULL,NULL,0,,
41,10/05/2013,46.71,3.61,NULL,NULL,0,,
41,17/05/2013,60.76,3.70,NULL,NULL,0,,
41,24/05/2013,52.86,3.88,NULL,NULL,0,,
41,31/05/2013,57.89,3.87,NULL,NULL,0,,
41,07/06/2013,57.29,3.83,NULL,NULL,0,,
41,14/06/2013,68.49,3.80,NULL,NULL,0,,
41,21/06/2013,66.51,3.74,NULL,NULL,0,,
41,28/06/2013,70.69,3.69,NULL,NULL,0,,
41,05/07/2013,69.04,3.64,NULL,NULL,0,,
41,12/07/2013,73.41,3.58,NULL,NULL,0,,
41,19/07/2013,68.21,3.59,NULL,NULL,0,,
41,26/07/2013,67.56,3.58,NULL,NULL,0,,
42,05/02/2010,54.34,2.96,126.44,9.765,0,,
42,12/02/2010,49.96,2.83,126.50,9.765,1,,
42,19/02/2010,58.22,2.92,126.53,9.765,0,,
42,26/02/2010,52.77,2.83,126.55,9.765,0,,
42,05/03/2010,55.92,2.88,126.58,9.765,0,,
42,12/03/2010,52.33,3.03,126.60,9.765,0,,
42,19/03/2010,61.46,3.05,126.61,9.765,0,,
42,26/03/2010,60.05,2.98,126.61,9.765,0,,
42,02/04/2010,63.66,3.09,126.60,9.524,0,,
42,09/04/2010,65.29,3.00,126.60,9.524,0,,
42,16/04/2010,69.74,3.11,126.56,9.524,0,,
42,23/04/2010,66.42,3.05,126.47,9.524,0,,
42,30/04/2010,69.76,3.11,126.38,9.524,0,,
42,07/05/2010,71.06,3.13,126.29,9.524,0,,
42,14/05/2010,73.88,3.15,126.21,9.524,0,,
42,21/05/2010,78.32,3.12,126.18,9.524,0,,
42,28/05/2010,76.67,3.06,126.16,9.524,0,,
42,04/06/2010,82.82,2.94,126.14,9.524,0,,
42,11/06/2010,89.67,3.06,126.11,9.524,0,,
42,18/06/2010,83.49,2.94,126.11,9.524,0,,
42,25/06/2010,90.32,3.08,126.13,9.524,0,,
42,02/07/2010,92.89,2.98,126.14,9.199,0,,
42,09/07/2010,91.03,3.10,126.15,9.199,0,,
42,16/07/2010,91.80,2.97,126.15,9.199,0,,
42,23/07/2010,88.44,3.11,126.13,9.199,0,,
42,30/07/2010,85.03,3.02,126.11,9.199,0,,
42,06/08/2010,86.13,3.12,126.09,9.199,0,,
42,13/08/2010,88.37,3.05,126.06,9.199,0,,
42,20/08/2010,89.88,3.04,126.08,9.199,0,,
42,27/08/2010,84.99,3.02,126.09,9.199,0,,
42,03/09/2010,83.80,3.09,126.10,9.199,0,,
42,10/09/2010,84.04,2.96,126.11,9.199,1,,
42,17/09/2010,85.52,3.03,126.15,9.199,0,,
42,24/09/2010,85.75,2.94,126.19,9.199,0,,
42,01/10/2010,86.01,3.00,126.23,9.003,0,,
42,08/10/2010,77.04,2.92,126.28,9.003,0,,
42,15/10/2010,75.48,3.08,126.33,9.003,0,,
42,22/10/2010,68.12,3.01,126.38,9.003,0,,
42,29/10/2010,68.76,3.13,126.44,9.003,0,,
42,05/11/2010,71.04,3.01,126.49,9.003,0,,
42,12/11/2010,61.24,3.13,126.55,9.003,0,,
42,19/11/2010,58.83,3.05,126.61,9.003,0,,
42,26/11/2010,55.33,3.16,126.67,9.003,1,,
42,03/12/2010,51.17,3.04,126.73,9.003,0,,
42,10/12/2010,60.51,3.09,126.79,9.003,0,,
42,17/12/2010,59.15,3.13,126.88,9.003,0,,
42,24/12/2010,57.06,3.24,126.98,9.003,0,,
42,31/12/2010,49.67,3.15,127.09,9.003,1,,
42,07/01/2011,43.43,3.29,127.19,8.744,0,,
42,14/01/2011,49.98,3.31,127.30,8.744,0,,
42,21/01/2011,56.75,3.34,127.44,8.744,0,,
42,28/01/2011,53.03,3.23,127.58,8.744,0,,
42,04/02/2011,44.88,3.35,127.72,8.744,0,,
42,11/02/2011,51.51,3.38,127.86,8.744,1,,
42,18/02/2011,61.77,3.43,128.00,8.744,0,,
42,25/02/2011,53.59,3.40,128.13,8.744,0,,
42,04/03/2011,56.96,3.67,128.26,8.744,0,,
42,11/03/2011,64.22,3.63,128.40,8.744,0,,
42,18/03/2011,70.12,3.89,128.51,8.744,0,,
42,25/03/2011,62.53,3.72,128.62,8.744,0,,
42,01/04/2011,67.64,3.77,128.72,8.494,0,,
42,08/04/2011,73.03,3.82,128.82,8.494,0,,
42,15/04/2011,61.05,4.09,128.91,8.494,0,,
42,22/04/2011,75.93,3.92,128.96,8.494,0,,
42,29/04/2011,73.38,4.15,129.00,8.494,0,,
42,06/05/2011,73.56,4.19,129.04,8.494,0,,
42,13/05/2011,74.04,4.20,129.09,8.494,0,,
42,20/05/2011,72.62,3.99,129.08,8.494,0,,
42,27/05/2011,78.62,3.93,129.06,8.494,0,,
42,03/06/2011,81.87,3.89,129.05,8.494,0,,
42,10/06/2011,84.57,3.98,129.04,8.494,0,,
42,17/06/2011,87.96,3.94,129.04,8.494,0,,
42,24/06/2011,90.69,3.81,129.07,8.494,0,,
42,01/07/2011,95.36,3.84,129.09,8.257,0,,
42,08/07/2011,88.57,3.79,129.11,8.257,0,,
42,15/07/2011,86.01,3.78,129.13,8.257,0,,
42,22/07/2011,88.59,3.70,129.15,8.257,0,,
