Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
37,24/08/2012,81.26,3.62,220.8526787,6.623,0
37,31/08/2012,84.79,3.64,220.9853964,6.623,0
37,07/09/2012,84.19,3.73,221.1181142,6.623,1
37,14/09/2012,78.16,3.72,221.2601207,6.623,0
37,21/09/2012,75.98,3.72,221.4578604,6.623,0
37,28/09/2012,79.49,3.67,221.6556,6.623,0
37,05/10/2012,73.57,3.62,221.8533396,6.228,0
37,12/10/2012,71.28,3.60,222.0510793,6.228,0
37,19/10/2012,74.06,3.59,222.0951719,6.228,0
37,26/10/2012,74.39,3.51,222.1136566,6.228,0
37,02/11/2012,62.44,3.39,222.1321414,6.228,0
37,09/11/2012,68.58,3.31,222.1506262,6.228,0
37,16/11/2012,60.71,3.25,222.1817339,6.228,0
37,23/11/2012,60.96,3.21,222.2296722,6.228,1
37,30/11/2012,59.43,3.21,222.2776106,6.228,0
37,07/12/2012,68.04,3.20,222.3255489,6.228,0
37,14/12/2012,56.66,3.17,222.3838038,6.228,0
37,21/12/2012,63.08,3.10,222.5039579,6.228,0
37,28/12/2012,55.73,3.11,222.624112,6.228,1
37,04/01/2013,49.08,3.16,222.7442661,6.266,0
37,11/01/2013,54.15,3.24,222.8644203,6.266,0
37,18/01/2013,49.6,3.24,222.9006165,6.266,0
37,25/01/2013,57.77,3.23,222.9032296,6.266,0
37,01/02/2013,63.45,3.24,222.9058427,6.266,0
37,08/02/2013,62.46,3.42,222.9084557,6.266,1
37,15/02/2013,57.68,3.48,222.9512794,6.266,0
37,22/02/2013,59.22,3.60,223.0946294,6.266,0
37,01/03/2013,56.13,3.71,223.2379794,6.266,0
37,08/03/2013,56.8,3.66,223.3813294,6.266,0
37,15/03/2013,59.75,3.62,223.5072315,6.266,0
37,22/03/2013,68.54,3.61,223.5895142,6.266,0
37,29/03/2013,59.26,3.61,223.6717968,6.266,0
37,05/04/2013,63.58,3.58,223.7540794,6.143,0
37,12/04/2013,66.05,3.53,223.836362,6.143,0
37,19/04/2013,68.97,3.45,223.836362,6.143,0
37,26/04/2013,64.4,3.42,223.836362,6.143,0
37,03/05/2013,70.04,3.39,,,0
37,10/05/2013,68.02,3.39,,,0
37,17/05/2013,73.08,3.45,,,0
37,24/05/2013,80.03,3.49,,,0
37,31/05/2013,80.19,3.47,,,0
37,07/06/2013,80.2,3.44,,,0
37,14/06/2013,81.03,3.43,,,0
37,21/06/2013,83.82,3.48,,,0
37,28/06/2013,84.66,3.50,,,0
37,05/07/2013,84.18,3.42,,,0
37,12/07/2013,84.02,3.40,,,0
37,19/07/2013,81.28,3.56,,,0
37,26/07/2013,83.28,3.62,,,0
38,05/02/2010,49.47,2.96,126.4420645,13.975,0
38,12/02/2010,47.87,2.95,126.4962581,13.975,1
38,19/02/2010,54.83,2.92,126.5262857,13.975,0
38,26/02/2010,50.23,2.83,126.5522857,13.975,0
38,05/03/2010,53.77,2.99,126.5782857,13.975,0
38,12/03/2010,50.11,2.93,126.6042857,13.975,0
38,19/03/2010,59.57,3.05,126.6066452,13.975,0
38,26/03/2010,60.06,3.08,126.6050645,13.975,0
38,02/04/2010,59.84,3.09,126.6034839,14.099,0
38,09/04/2010,59.25,3.09,126.6019032,14.099,0
38,16/04/2010,64.95,3.11,126.5621,14.099,0
38,23/04/2010,64.55,3.05,126.4713333,14.099,0
38,30/04/2010,67.38,3.11,126.3805667,14.099,0
38,07/05/2010,70.15,3.13,126.2898,14.099,0
38,14/05/2010,68.44,3.15,126.2085484,14.099,0
38,21/05/2010,76.2,3.12,126.1843871,14.099,0
38,28/05/2010,67.84,3.06,126.1602258,14.099,0
38,04/06/2010,81.39,2.94,126.1360645,14.099,0
38,11/06/2010,90.84,2.95,126.1119032,14.099,0
38,18/06/2010,81.06,3.04,126.114,14.099,0
38,25/06/2010,87.27,3.08,126.1266,14.099,0
38,02/07/2010,91.98,3.11,126.1392,14.18,0
38,09/07/2010,90.37,3.10,126.1518,14.18,0
38,16/07/2010,97.18,3.09,126.1498065,14.18,0
38,23/07/2010,99.22,3.11,126.1283548,14.18,0
38,30/07/2010,96.31,3.02,126.1069032,14.18,0
38,06/08/2010,92.95,3.12,126.0854516,14.18,0
38,13/08/2010,87.01,3.16,126.064,14.18,0
38,20/08/2010,92.81,3.04,126.0766452,14.18,0
38,27/08/2010,93.19,3.13,126.0892903,14.18,0
38,03/09/2010,83.12,3.09,126.1019355,14.18,0
38,10/09/2010,83.63,3.04,126.1145806,14.18,1
38,17/09/2010,82.45,3.03,126.1454667,14.18,0
38,24/09/2010,81.77,2.94,126.1900333,14.18,0
38,01/10/2010,85.2,3.00,126.2346,14.313,0
38,08/10/2010,71.82,3.01,126.2791667,14.313,0
38,15/10/2010,75,2.98,126.3266774,14.313,0
38,22/10/2010,68.85,3.01,126.3815484,14.313,0
38,29/10/2010,61.09,3.02,126.4364194,14.313,0
38,05/11/2010,65.49,3.13,126.4912903,14.313,0
38,12/11/2010,57.79,3.13,126.5461613,14.313,0
38,19/11/2010,58.18,3.16,126.6072,14.313,0
38,26/11/2010,47.66,3.16,126.6692667,14.313,1
38,03/12/2010,43.33,3.04,126.7313333,14.313,0
38,10/12/2010,50.01,3.20,126.7934,14.313,0
38,17/12/2010,52.77,3.24,126.8794839,14.313,0
38,24/12/2010,52.02,3.24,126.9835806,14.313,0
38,31/12/2010,45.64,3.15,127.0876774,14.313,1
38,07/01/2011,37.64,3.29,127.1917742,14.021,0
38,14/01/2011,43.15,3.31,127.3009355,14.021,0
38,21/01/2011,53.53,3.22,127.4404839,14.021,0
38,28/01/2011,50.74,3.34,127.5800323,14.021,0
38,04/02/2011,45.14,3.35,127.7195806,14.021,0
38,11/02/2011,51.3,3.38,127.859129,14.021,1
38,18/02/2011,53.35,3.43,127.99525,14.021,0
38,25/02/2011,48.45,3.53,128.13,14.021,0
38,04/03/2011,51.72,3.67,128.26475,14.021,0
38,11/03/2011,57.75,3.82,128.3995,14.021,0
38,18/03/2011,64.21,3.69,128.5121935,14.021,0
38,25/03/2011,54.4,3.91,128.6160645,14.021,0
38,01/04/2011,63.63,3.77,128.7199355,13.736,0
38,08/04/2011,64.47,4.00,128.8238065,13.736,0
38,15/04/2011,57.63,3.87,128.9107333,13.736,0
38,22/04/2011,72.12,4.13,128.9553,13.736,0
38,29/04/2011,68.27,4.15,128.9998667,13.736,0
38,06/05/2011,68.4,4.19,129.0444333,13.736,0
38,13/05/2011,70.93,4.20,129.089,13.736,0
38,20/05/2011,66.59,4.17,129.0756774,13.736,0
38,27/05/2011,76.67,4.09,129.0623548,13.736,0
38,03/06/2011,71.81,4.03,129.0490323,13.736,0
38,10/06/2011,78.72,3.98,129.0357097,13.736,0
38,17/06/2011,86.84,3.94,129.0432,13.736,0
38,24/06/2011,88.95,3.90,129.0663,13.736,0
38,01/07/2011,89.85,3.84,129.0894,13.503,0
38,08/07/2011,89.9,3.71,129.1125,13.503,0
38,15/07/2011,88.1,3.69,129.1338387,13.503,0
38,22/07/2011,91.17,3.79,129.1507742,13.503,0
38,29/07/2011,93.29,3.81,129.1677097,13.503,0
38,05/08/2011,90.61,3.80,129.1846452,13.503,0
38,12/08/2011,91.04,3.70,129.2015806,13.503,0
38,19/08/2011,91.74,3.74,129.2405806,13.503,0
38,26/08/2011,94.61,3.74,129.2832581,13.503,0
38,02/09/2011,93.66,3.80,129.3259355,13.503,0
38,09/09/2011,88,3.91,129.3686129,13.503,1
38,16/09/2011,76.36,3.92,129.4306,13.503,0
38,23/09/2011,82.95,3.79,129.5183333,13.503,0
38,30/09/2011,83.26,3.88,129.6060667,13.503,0
38,07/10/2011,70.44,3.83,129.6938,12.89,0
38,14/10/2011,67.31,3.81,129.7706452,12.89,0
38,21/10/2011,73.05,3.84,129.7821613,12.89,0
38,28/10/2011,67.41,3.73,129.7936774,12.89,0
38,04/11/2011,59.77,3.83,129.8051935,12.89,0
38,11/11/2011,48.76,3.82,129.8167097,12.89,0
38,18/11/2011,54.2,3.81,129.8268333,12.89,0
38,25/11/2011,53.25,3.62,129.8364,12.89,1
38,02/12/2011,52.5,3.70,129.8459667,12.89,0
38,09/12/2011,42.17,3.64,129.8555333,12.89,0
38,16/12/2011,43.29,3.60,129.8980645,12.89,0
38,23/12/2011,45.4,3.54,129.9845484,12.89,0
38,30/12/2011,44.64,3.43,130.0710323,12.89,1
38,06/01/2012,50.43,3.60,130.1575161,12.187,0
38,13/01/2012,48.07,3.66,130.244,12.187,0
38,20/01/2012,46.2,3.66,130.2792258,12.187,0
38,27/01/2012,50.43,3.68,130.3144516,12.187,0
38,03/02/2012,50.58,3.70,130.3496774,12.187,0
38,10/02/2012,52.27,3.72,130.3849032,12.187,1
38,17/02/2012,51.8,3.78,130.4546207,12.187,0
38,24/02/2012,53.13,3.95,130.5502069,12.187,0
38,02/03/2012,52.27,4.18,130.6457931,12.187,0
38,09/03/2012,54.54,4.25,130.7413793,12.187,0
38,16/03/2012,64.44,4.27,130.8261935,12.187,0
38,23/03/2012,56.26,4.04,130.8966452,12.187,0
38,30/03/2012,64.36,4.29,130.9670968,12.187,0
38,06/04/2012,64.05,4.12,131.0375484,11.627,0
38,13/04/2012,64.28,4.25,131.108,11.627,0
38,20/04/2012,66.73,4.22,131.1173333,11.627,0
38,27/04/2012,77.99,4.19,131.1266667,11.627,0
38,04/05/2012,76.03,4.17,131.136,11.627,0
38,11/05/2012,77.27,4.19,131.1453333,11.627,0
38,18/05/2012,84.51,4.11,131.0983226,11.627,0
38,25/05/2012,83.84,4.29,131.0287742,11.627,0
38,01/06/2012,78.11,4.28,130.9592258,11.627,0
38,08/06/2012,84.83,4.10,130.8896774,11.627,0
38,15/06/2012,85.94,4.14,130.8295333,11.627,0
38,22/06/2012,91.61,4.01,130.7929,11.627,0
38,29/06/2012,90.47,3.88,130.7562667,11.627,0
38,06/07/2012,89.13,3.77,130.7196333,10.926,0
38,13/07/2012,95.61,3.72,130.683,10.926,0
38,20/07/2012,85.53,3.73,130.7012903,10.926,0
38,27/07/2012,93.47,3.77,130.7195806,10.926,0
38,03/08/2012,88.16,3.76,130.737871,10.926,0
38,10/08/2012,95.91,3.81,130.7561613,10.926,0
38,17/08/2012,94.87,4.00,130.7909677,10.926,0
38,24/08/2012,85.32,4.06,130.8381613,10.926,0
38,31/08/2012,89.78,4.09,130.8853548,10.926,0
38,07/09/2012,88.52,4.12,130.9325484,10.926,1
38,14/09/2012,83.64,4.13,130.9776667,10.926,0
38,21/09/2012,82.97,4.13,131.0103333,10.926,0
38,28/09/2012,81.22,3.97,131.043,10.926,0
38,05/10/2012,81.61,3.97,131.0756667,10.199,0
38,12/10/2012,71.74,4.47,131.1083333,10.199,0
38,19/10/2012,68.66,4.45,131.1499677,10.199,0
38,26/10/2012,65.95,4.30,131.1930968,10.199,0
38,02/11/2012,63.22,4.10,131.2362258,10.199,0
38,09/11/2012,65.31,3.95,131.2793548,10.199,0
38,16/11/2012,49.39,3.83,131.3258,10.199,0
38,23/11/2012,58.07,3.76,131.3766667,10.199,1
38,30/11/2012,57.03,3.58,131.4275333,10.199,0
38,07/12/2012,57.83,3.67,131.4784,10.199,0
38,14/12/2012,49.74,3.47,131.537,10.199,0
38,21/12/2012,42.83,3.39,131.642,10.199,0
38,28/12/2012,43.35,3.48,131.747,10.199,1
38,04/01/2013,38.8,3.51,131.852,9.91,0
38,11/01/2013,44.59,3.54,131.957,9.91,0
38,18/01/2013,36.49,3.55,132.030871,9.91,0
38,25/01/2013,49.21,3.34,132.0922903,9.91,0
38,01/02/2013,49.54,3.60,132.1537097,9.91,0
38,08/02/2013,54.96,3.80,132.215129,9.91,1
38,15/02/2013,47.12,3.92,132.2725714,9.91,0
38,22/02/2013,49.57,4.03,132.3200714,9.91,0
38,01/03/2013,48.08,4.11,132.3675714,9.91,0
38,08/03/2013,60.4,3.87,132.4150714,9.91,0
38,15/03/2013,61.7,4.10,132.4668065,9.91,0
38,22/03/2013,68.75,4.06,132.529129,9.91,0
38,29/03/2013,62.86,4.02,132.5914516,9.91,0
38,05/04/2013,69.47,4.00,132.6537742,9.874,0
38,12/04/2013,65.6,3.98,132.7160968,9.874,0
38,19/04/2013,64.35,3.76,132.7160968,9.874,0
38,26/04/2013,70.74,3.89,132.7160968,9.874,0
38,03/05/2013,76.84,3.67,,,0
38,10/05/2013,70.18,3.69,,,0
38,17/05/2013,83.43,3.81,,,0
38,24/05/2013,77.87,3.84,,,0
38,31/05/2013,81.08,3.83,,,0
38,07/06/2013,89.89,3.79,,,0
38,14/06/2013,92.14,3.77,,,0
38,21/06/2013,87.28,3.77,,,0
38,28/06/2013,89.94,3.78,,,0
38,05/07/2013,101.95,3.75,,,0
38,12/07/2013,92.61,3.74,,,0
38,19/07/2013,93.75,3.82,,,0
38,26/07/2013,90.27,3.87,,,0
39,05/02/2010,44.3,2.57,209.8529663,8.554,0
39,12/02/2010,44.58,2.55,209.9970208,8.554,1
39,19/02/2010,43.96,2.51,210.0451024,8.554,0
39,26/02/2010,49.79,2.56,210.0771885,8.554,0
39,05/03/2010,50.93,2.63,210.1092746,8.554,0
39,12/03/2010,61.88,2.67,210.1413607,8.554,0
39,19/03/2010,58.62,2.72,209.9803208,8.554,0
39,26/03/2010,54.83,2.73,209.7870932,8.554,0
39,02/04/2010,63.31,2.72,209.5938656,8.464,0
39,09/04/2010,68.15,2.77,209.400638,8.464,0
39,16/04/2010,66.33,2.81,209.2691428,8.464,0
39,23/04/2010,67.64,2.80,209.2199574,8.464,0
39,30/04/2010,70.03,2.78,209.170772,8.464,0
39,07/05/2010,74.86,2.84,209.1215867,8.464,0
39,14/05/2010,77.49,2.85,209.118536,8.464,0
39,21/05/2010,76.67,2.83,209.3922937,8.464,0
39,28/05/2010,80.22,2.76,209.6660514,8.464,0
39,04/06/2010,79.83,2.71,209.9398091,8.464,0
39,11/06/2010,81.78,2.67,210.2135668,8.464,0
39,18/06/2010,83.96,2.64,210.2108417,8.464,0
39,25/06/2010,83.24,2.65,210.0975233,8.464,0
39,02/07/2010,81.35,2.67,209.984205,8.36,0
39,09/07/2010,81.1,2.64,209.8708867,8.36,0
39,16/07/2010,83.86,2.62,209.8630532,8.36,0
39,23/07/2010,82.2,2.61,209.9958663,8.36,0
39,30/07/2010,80.99,2.64,210.1286794,8.36,0
39,06/08/2010,84.92,2.63,210.2614925,8.36,0
39,13/08/2010,85.66,2.69,210.3943056,8.36,0
39,20/08/2010,85.73,2.66,210.3617581,8.36,0
39,27/08/2010,84.31,2.62,210.3292106,8.36,0
39,03/09/2010,82.13,2.58,210.2966631,8.36,0
39,10/09/2010,79.94,2.57,210.2641156,8.36,1
39,17/09/2010,81.83,2.58,210.2924504,8.36,0
39,24/09/2010,78.5,2.62,210.3664469,8.36,0
39,01/10/2010,72.74,2.60,210.4404433,8.476,0
39,08/10/2010,64.8,2.63,210.5144398,8.476,0
39,15/10/2010,69.96,2.72,210.5805944,8.476,0
39,22/10/2010,71.73,2.73,210.6271444,8.476,0
39,29/10/2010,75.14,2.72,210.6736944,8.476,0
39,05/11/2010,61.62,2.69,210.7202444,8.476,0
39,12/11/2010,62.21,2.73,210.7667944,8.476,0
39,19/11/2010,55.5,2.77,210.65429,8.476,0
39,26/11/2010,67.75,2.74,210.5152765,8.476,1
39,03/12/2010,53.55,2.71,210.376263,8.476,0
39,10/12/2010,50.81,2.84,210.2372494,8.476,0
39,17/12/2010,55.31,2.87,210.1787224,8.476,0
39,24/12/2010,58.86,2.89,210.1805602,8.476,0
39,31/12/2010,52.45,2.94,210.182398,8.476,1
39,07/01/2011,52.74,2.98,210.1842358,8.395,0
39,14/01/2011,41.74,2.98,210.2379731,8.395,0
39,21/01/2011,50.25,3.02,210.6031072,8.395,0
39,28/01/2011,47.94,3.01,210.9682412,8.395,0
39,04/02/2011,45.96,2.99,211.3333753,8.395,0
39,11/02/2011,40.34,3.02,211.6985093,8.395,1
39,18/02/2011,58.2,3.05,212.0063522,8.395,0
39,25/02/2011,67.77,3.07,212.2912786,8.395,0
39,04/03/2011,63.56,3.29,212.576205,8.395,0
39,11/03/2011,58.35,3.46,212.8611313,8.395,0
39,18/03/2011,65.28,3.49,213.1096787,8.395,0
39,25/03/2011,71.17,3.47,213.3436744,8.395,0
39,01/04/2011,66.57,3.52,213.5776701,8.3,0
39,08/04/2011,69.45,3.62,213.8116658,8.3,0
39,15/04/2011,73.19,3.74,214.026217,8.3,0
39,22/04/2011,74.98,3.81,214.1921572,8.3,0
39,29/04/2011,76.47,3.81,214.3580974,8.3,0
39,06/05/2011,68.75,3.91,214.5240376,8.3,0
39,13/05/2011,77.39,3.90,214.6899778,8.3,0
39,20/05/2011,73.31,3.91,214.465412,8.3,0
39,27/05/2011,82.1,3.79,214.2408462,8.3,0
39,03/06/2011,83.59,3.70,214.0162805,8.3,0
39,10/06/2011,82.75,3.65,213.7917147,8.3,0
39,17/06/2011,85.21,3.64,213.7481256,8.3,0
39,24/06/2011,84.06,3.59,213.8402689,8.3,0
39,01/07/2011,84.93,3.52,213.9324122,8.177,0
39,08/07/2011,84.33,3.48,214.0245556,8.177,0
39,15/07/2011,85.96,3.58,214.1083654,8.177,0
39,22/07/2011,84.6,3.65,214.1713416,8.177,0
39,29/07/2011,86.24,3.68,214.2343177,8.177,0
39,05/08/2011,87.73,3.68,214.2972939,8.177,0
39,12/08/2011,88.27,3.64,214.3602701,8.177,0
39,19/08/2011,87.93,3.55,214.4239935,8.177,0
39,26/08/2011,86.49,3.52,214.4878416,8.177,0
39,02/09/2011,88.65,3.53,214.5516896,8.177,0
39,09/09/2011,79.15,3.55,214.6155376,8.177,1
39,16/09/2011,83.11,3.53,214.7934111,8.177,0
39,23/09/2011,78.75,3.47,215.1233185,8.177,0
39,30/09/2011,81.51,3.36,215.4532259,8.177,0
39,07/10/2011,71.68,3.29,215.7831333,7.716,0
39,14/10/2011,73.79,3.27,216.0885258,7.716,0
39,21/10/2011,67.65,3.35,216.2468287,7.716,0
39,28/10/2011,71.05,3.37,216.4051315,7.716,0
39,04/11/2011,58.04,3.33,216.5634344,7.716,0
39,11/11/2011,63.11,3.30,216.7217373,7.716,0
39,18/11/2011,66.09,3.31,216.9395861,7.716,0
39,25/11/2011,66.36,3.24,217.1812533,7.716,1
39,02/12/2011,53.14,3.17,217.4229206,7.716,0
39,09/12/2011,49.36,3.16,217.6645878,7.716,0
39,16/12/2011,58.58,3.16,217.8781339,7.716,0
39,23/12/2011,54.62,3.11,218.0541851,7.716,0
39,30/12/2011,47.6,3.13,218.2302364,7.716,1
39,06/01/2012,55.83,3.16,218.4062876,7.244,0
39,13/01/2012,54.66,3.26,218.5823389,7.244,0
39,20/01/2012,58.04,3.27,218.6755292,7.244,0
39,27/01/2012,60.65,3.29,218.7687195,7.244,0
39,03/02/2012,60.69,3.36,218.8619099,7.244,0
39,10/02/2012,52.89,3.41,218.9551002,7.244,1
39,17/02/2012,52.75,3.51,219.1148297,7.244,0
39,24/02/2012,61.1,3.56,219.3244636,7.244,0
39,02/03/2012,64.05,3.63,219.5340975,7.244,0
39,09/03/2012,61.64,3.67,219.7437314,7.244,0
39,16/03/2012,65.81,3.73,219.8956335,7.244,0
39,23/03/2012,67.91,3.79,219.9705599,7.244,0
39,30/03/2012,69.11,3.85,220.0454862,7.244,0
39,06/04/2012,73.49,3.89,220.1204125,6.989,0
39,13/04/2012,71.59,3.89,220.1953389,6.989,0
39,20/04/2012,70.04,3.88,220.2483937,6.989,0
39,27/04/2012,69.11,3.81,220.3014485,6.989,0
39,04/05/2012,77.15,3.75,220.3545033,6.989,0
39,11/05/2012,75.52,3.69,220.4075581,6.989,0
39,18/05/2012,72.36,3.63,220.4252149,6.989,0
39,25/05/2012,78.31,3.56,220.4287124,6.989,0
39,01/06/2012,80.33,3.50,220.4322099,6.989,0
39,08/06/2012,81.12,3.45,220.4357073,6.989,0
39,15/06/2012,81.33,3.39,220.4494148,6.989,0
39,22/06/2012,79.84,3.35,220.4886472,6.989,0
39,29/06/2012,85.72,3.29,220.5278796,6.989,0
39,06/07/2012,81.05,3.23,220.567112,6.623,0
39,13/07/2012,78.16,3.26,220.6063444,6.623,0
39,20/07/2012,80.32,3.31,220.6148749,6.623,0
39,27/07/2012,82.89,3.41,220.6234054,6.623,0
39,03/08/2012,84.05,3.42,220.6319358,6.623,0
39,10/08/2012,83.47,3.49,220.6404663,6.623,0
39,17/08/2012,84.72,3.57,220.7199609,6.623,0
39,24/08/2012,80.49,3.62,220.8526787,6.623,0
39,31/08/2012,83.72,3.64,220.9853964,6.623,0
39,07/09/2012,83.71,3.73,221.1181142,6.623,1
39,14/09/2012,76.71,3.72,221.2601207,6.623,0
39,21/09/2012,73.58,3.72,221.4578604,6.623,0
39,28/09/2012,78.04,3.67,221.6556,6.623,0
39,05/10/2012,72.05,3.62,221.8533396,6.228,0
39,12/10/2012,69.88,3.60,222.0510793,6.228,0
39,19/10/2012,71.45,3.59,222.0951719,6.228,0
39,26/10/2012,72.9,3.51,222.1136566,6.228,0
39,02/11/2012,59.87,3.39,222.1321414,6.228,0
39,09/11/2012,66.37,3.31,222.1506262,6.228,0
39,16/11/2012,59.24,3.25,222.1817339,6.228,0
39,23/11/2012,59.53,3.21,222.2296722,6.228,1
39,30/11/2012,58.66,3.21,222.2776106,6.228,0
39,07/12/2012,67.94,3.20,222.3255489,6.228,0
39,14/12/2012,55.02,3.17,222.3838038,6.228,0
39,21/12/2012,62.24,3.10,222.5039579,6.228,0
39,28/12/2012,53.57,3.11,222.624112,6.228,1
39,04/01/2013,47.76,3.16,222.7442661,6.266,0
39,11/01/2013,53.33,3.24,222.8644203,6.266,0
39,18/01/2013,48.08,3.24,222.9006165,6.266,0
39,25/01/2013,58.52,3.23,222.9032296,6.266,0
39,01/02/2013,63.7,3.24,222.9058427,6.266,0
39,08/02/2013,62.72,3.42,222.9084557,6.266,1
39,15/02/2013,56.43,3.48,222.9512794,6.266,0
39,22/02/2013,58.39,3.60,223.0946294,6.266,0
39,01/03/2013,54.16,3.71,223.2379794,6.266,0
39,08/03/2013,55.67,3.66,223.3813294,6.266,0
39,15/03/2013,59.54,3.62,223.5072315,6.266,0
39,22/03/2013,68.91,3.61,223.5895142,6.266,0
39,29/03/2013,57.86,3.61,223.6717968,6.266,0
39,05/04/2013,63.99,3.58,223.7540794,6.143,0
39,12/04/2013,65.84,3.53,223.836362,6.143,0
39,19/04/2013,68.88,3.45,223.836362,6.143,0
39,26/04/2013,63.95,3.42,223.836362,6.143,0
39,03/05/2013,69.75,3.39,,,0
39,10/05/2013,67.55,3.39,,,0
39,17/05/2013,73.27,3.45,,,0
39,24/05/2013,80.82,3.49,,,0
39,31/05/2013,80.74,3.47,,,0
39,07/06/2013,80.25,3.44,,,0
39,14/06/2013,80.96,3.43,,,0
39,21/06/2013,84.67,3.48,,,0
39,28/06/2013,86.17,3.50,,,0
39,05/07/2013,84.26,3.42,,,0
39,12/07/2013,85,3.40,,,0
39,19/07/2013,81.69,3.56,,,0
39,26/07/2013,83.84,3.62,,,0
40,05/02/2010,14.48,2.79,131.5279032,5.892,0
40,12/02/2010,20.84,2.77,131.5866129,5.892,1
40,19/02/2010,27.84,2.75,131.637,5.892,0
40,26/02/2010,33.32,2.75,131.686,5.892,0
40,05/03/2010,34.78,2.77,131.735,5.892,0
40,12/03/2010,35.1,2.81,131.784,5.892,0
40,19/03/2010,40.54,2.83,131.8242903,5.892,0
40,26/03/2010,39.51,2.83,131.863129,5.892,0
40,02/04/2010,41.39,2.83,131.9019677,5.435,0
40,09/04/2010,54.31,2.85,131.9408065,5.435,0
40,16/04/2010,43.3,2.89,131.9809,5.435,0
40,23/04/2010,45.85,2.90,132.0226667,5.435,0
40,30/04/2010,46.5,2.94,132.0644333,5.435,0
40,07/05/2010,60.05,2.98,132.1062,5.435,0
40,14/05/2010,45.5,2.98,132.152129,5.435,0
40,21/05/2010,56.75,2.96,132.2230323,5.435,0
40,28/05/2010,67.88,2.91,132.2939355,5.435,0
40,04/06/2010,65.7,2.86,132.3648387,5.435,0
40,11/06/2010,59.42,2.83,132.4357419,5.435,0
40,18/06/2010,60.97,2.81,132.4733333,5.435,0
40,25/06/2010,69.72,2.81,132.4976,5.435,0
40,02/07/2010,65.47,2.82,132.5218667,5.326,0
40,09/07/2010,76.67,2.81,132.5461333,5.326,0
40,16/07/2010,74.25,2.80,132.5667742,5.326,0
40,23/07/2010,71.79,2.78,132.5825806,5.326,0
40,30/07/2010,71.35,2.79,132.5983871,5.326,0
40,06/08/2010,69.16,2.79,132.6141935,5.326,0
40,13/08/2010,67.47,2.81,132.63,5.326,0
40,20/08/2010,67.05,2.80,132.6616129,5.326,0
40,27/08/2010,62.57,2.77,132.6932258,5.326,0
40,03/09/2010,70.66,2.74,132.7248387,5.326,0
40,10/09/2010,62.75,2.72,132.7564516,5.326,1
40,17/09/2010,55.34,2.72,132.7670667,5.326,0
40,24/09/2010,55.63,2.72,132.7619333,5.326,0
40,01/10/2010,62.01,2.72,132.7568,5.287,0
40,08/10/2010,52.02,2.78,132.7516667,5.287,0
40,15/10/2010,44.56,2.88,132.7633548,5.287,0
40,22/10/2010,41.25,2.92,132.8170968,5.287,0
40,29/10/2010,47.1,2.94,132.8708387,5.287,0
40,05/11/2010,36.45,2.94,132.9245806,5.287,0
40,12/11/2010,38.5,2.96,132.9783226,5.287,0
40,19/11/2010,40.52,3.03,132.9172,5.287,0
40,26/11/2010,32.94,3.07,132.8369333,5.287,1
40,03/12/2010,33.6,3.07,132.7566667,5.287,0
40,10/12/2010,21.64,3.13,132.6764,5.287,0
40,17/12/2010,23.01,3.14,132.6804516,5.287,0
40,24/12/2010,24.18,3.15,132.7477419,5.287,0
40,31/12/2010,19.29,3.18,132.8150323,5.287,1
40,07/01/2011,24.05,3.19,132.8823226,5.114,0
40,14/01/2011,18.55,3.22,132.9510645,5.114,0
40,21/01/2011,14.64,3.23,133.0285161,5.114,0
40,28/01/2011,9.51,3.24,133.1059677,5.114,0
40,04/02/2011,13.29,3.24,133.1834194,5.114,0
40,11/02/2011,16.87,3.26,133.260871,5.114,1
40,18/02/2011,21.82,3.26,133.3701429,5.114,0
40,25/02/2011,16.5,3.28,133.4921429,5.114,0
40,04/03/2011,18.49,3.44,133.6141429,5.114,0
40,11/03/2011,30.53,3.60,133.7361429,5.114,0
40,18/03/2011,35.76,3.63,133.8492258,5.114,0
40,25/03/2011,28.89,3.62,133.9587419,5.114,0
40,01/04/2011,28.6,3.64,134.0682581,4.781,0
40,08/04/2011,34.77,3.72,134.1777742,4.781,0
40,15/04/2011,43.69,3.82,134.2784667,4.781,0
40,22/04/2011,39.32,3.92,134.3571,4.781,0
40,29/04/2011,52.68,3.99,134.4357333,4.781,0
40,06/05/2011,50.81,4.08,134.5143667,4.781,0
40,13/05/2011,54.09,4.10,134.593,4.781,0
40,20/05/2011,56.38,4.10,134.6803871,4.781,0
40,27/05/2011,63.11,4.03,134.7677742,4.781,0
40,03/06/2011,66.16,3.97,134.8551613,4.781,0
40,10/06/2011,64.19,3.92,134.9425484,4.781,0
40,17/06/2011,59.16,3.87,135.0837333,4.781,0
40,24/06/2011,62.59,3.85,135.2652667,4.781,0
40,01/07/2011,65.25,3.82,135.4468,4.584,0
40,08/07/2011,67.86,3.78,135.6283333,4.584,0
40,15/07/2011,68.9,3.83,135.7837419,4.584,0
40,22/07/2011,73.34,3.88,135.8738387,4.584,0
40,29/07/2011,67.45,3.90,135.9639355,4.584,0
40,05/08/2011,68.1,3.90,136.0540323,4.584,0
40,12/08/2011,68.3,3.88,136.144129,4.584,0
40,19/08/2011,64.05,3.82,136.183129,4.584,0
40,26/08/2011,65.01,3.80,136.2136129,4.584,0
