Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
36,40466,71.57,2.705,210.5805944,8.476,0
36,40473,72.24,2.698,210.6271444,8.476,0
36,40480,76.22,2.68,210.6736944,8.476,0
36,40487,62.72,2.655,210.7202444,8.476,0
36,40494,61.97,2.705,210.7667944,8.476,0
36,40501,56.73,2.741,210.65429,8.476,0
36,40508,67.73,2.725,210.5152765,8.476,1
36,40515,54.44,2.694,210.376263,8.476,0
36,40522,51.83,2.813,210.2372494,8.476,0
36,40529,56.73,2.852,210.1787224,8.476,0
36,40536,59.1,2.863,210.1805602,8.476,0
36,40543,52.88,2.949,210.182398,8.476,1
36,40550,54.11,2.942,210.1842358,8.395,0
36,40557,42.87,2.971,210.2379731,8.395,0
36,40564,51.18,2.98,210.6031072,8.395,0
36,40571,48.74,2.995,210.9682412,8.395,0
36,40578,46.68,2.98,211.3333753,8.395,0
36,40585,41.16,3.009,211.6985093,8.395,1
36,40592,57.48,3.017,212.0063522,8.395,0
36,40599,67.73,3.053,212.2912786,8.395,0
36,40606,64.55,3.282,212.576205,8.395,0
36,40613,59.15,3.448,212.8611313,8.395,0
36,40620,64.9,3.487,213.1096787,8.395,0
36,40627,71.07,3.488,213.3436744,8.395,0
36,40634,67.31,3.529,213.5776701,8.3,0
36,40641,69.39,3.645,213.8116658,8.3,0
36,40648,73.25,3.763,214.026217,8.3,0
36,40655,74.57,3.805,214.1921572,8.3,0
36,40662,76.1,3.837,214.3580974,8.3,0
36,40669,69.56,3.917,214.5240376,8.3,0
36,40676,76.73,3.92,214.6899778,8.3,0
36,40683,73.02,3.925,214.465412,8.3,0
36,40690,81.28,3.786,214.2408462,8.3,0
36,40697,82.96,3.69,214.0162805,8.3,0
36,40704,82.41,3.633,213.7917147,8.3,0
36,40711,84.43,3.599,213.7481256,8.3,0
36,40718,83.95,3.569,213.8402689,8.3,0
36,40725,85.33,3.502,213.9324122,8.177,0
36,40732,84.71,3.44,214.0245556,8.177,0
36,40739,85.63,3.55,214.1083654,8.177,0
36,40746,83.31,3.637,214.1713416,8.177,0
36,40753,84.99,3.66,214.2343177,8.177,0
36,40760,86.71,3.652,214.2972939,8.177,0
36,40767,87.64,3.608,214.3602701,8.177,0
36,40774,87.24,3.534,214.4239935,8.177,0
36,40781,86.02,3.501,214.4878416,8.177,0
36,40788,87.5,3.481,214.5516896,8.177,0
36,40795,77.94,3.499,214.6155376,8.177,1
36,40802,82.06,3.473,214.7934111,8.177,0
36,40809,78.35,3.441,215.1233185,8.177,0
36,40816,81.52,3.328,215.4532259,8.177,0
36,40823,71.2,3.262,215.7831333,7.716,0
36,40830,74.16,3.234,216.0885258,7.716,0
36,40837,67.89,3.308,216.2468287,7.716,0
36,40844,71.31,3.306,216.4051315,7.716,0
36,40851,58.97,3.287,216.5634344,7.716,0
36,40858,63.5,3.254,216.7217373,7.716,0
36,40865,66.28,3.26,216.9395861,7.716,0
36,40872,66.41,3.181,217.1812533,7.716,1
36,40879,53.57,3.164,217.4229206,7.716,0
36,40886,50.64,3.147,217.6645878,7.716,0
36,40893,58.31,3.133,217.8781339,7.716,0
36,40900,55.41,3.098,218.0541851,7.716,0
36,40907,48.26,3.132,218.2302364,7.716,1
36,40914,57.18,3.129,218.4062876,7.244,0
36,40921,56.28,3.254,218.5823389,7.244,0
36,40928,58.9,3.275,218.6755292,7.244,0
36,40935,62.73,3.313,218.7687195,7.244,0
36,40942,61.33,3.421,218.8619099,7.244,0
36,40949,54.49,3.462,218.9551002,7.244,1
36,40956,54.38,3.503,219.1148297,7.244,0
36,40963,62.21,3.55,219.3244636,7.244,0
36,40970,64.54,3.619,219.5340975,7.244,0
36,40977,63.19,3.647,219.7437314,7.244,0
36,40984,67.48,3.779,219.8956335,7.244,0
36,40991,69.18,3.845,219.9705599,7.244,0
36,40998,70.48,3.891,220.0454862,7.244,0
36,41005,73.95,3.934,220.1204125,6.989,0
36,41012,72.54,3.919,220.1953389,6.989,0
36,41019,70.87,3.918,220.2483937,6.989,0
36,41026,70.06,3.888,220.3014485,6.989,0
36,41033,77.17,3.835,220.3545033,6.989,0
36,41040,76.55,3.764,220.4075581,6.989,0
36,41047,73.7,3.713,220.4252149,6.989,0
36,41054,78.94,3.636,220.4287124,6.989,0
36,41061,80.74,3.567,220.4322099,6.989,0
36,41068,81.5,3.513,220.4357073,6.989,0
36,41075,82.15,3.407,220.4494148,6.989,0
36,41082,80.4,3.358,220.4886472,6.989,0
36,41089,86.68,3.273,220.5278796,6.989,0
36,41096,81.52,3.232,220.567112,6.623,0
36,41103,78.15,3.245,220.6063444,6.623,0
36,41110,81.76,3.301,220.6148749,6.623,0
36,41117,84,3.392,220.6234054,6.623,0
36,41124,85.56,3.404,220.6319358,6.623,0
36,41131,84.41,3.49,220.6404663,6.623,0
36,41138,85.89,3.571,220.7199609,6.623,0
36,41145,81.26,3.574,220.8526787,6.623,0
36,41152,84.79,3.608,220.9853964,6.623,0
36,41159,84.19,3.697,221.1181142,6.623,1
36,41166,78.16,3.692,221.2601207,6.623,0
36,41173,75.98,3.709,221.4578604,6.623,0
36,41180,79.49,3.66,221.6556,6.623,0
36,41187,73.57,3.611,221.8533396,6.228,0
36,41194,71.28,3.576,222.0510793,6.228,0
36,41201,74.06,3.57,222.0951719,6.228,0
36,41208,74.39,3.494,222.1136566,6.228,0
36,41215,62.44,3.388,222.1321414,6.228,0
36,41222,68.58,3.313,222.1506262,6.228,0
36,41229,60.71,3.243,222.1817339,6.228,0
36,41236,60.96,3.21,222.2296722,6.228,1
36,41243,59.43,3.212,222.2776106,6.228,0
36,41250,68.04,3.204,222.3255489,6.228,0
36,41257,56.66,3.176,222.3838038,6.228,0
36,41264,63.08,3.092,222.5039579,6.228,0
36,41271,55.73,3.12,222.624112,6.228,1
36,41278,49.08,3.162,222.7442661,6.266,0
36,41285,54.15,3.256,222.8644203,6.266,0
36,41292,49.6,3.258,222.9006165,6.266,0
36,41299,57.77,3.239,222.9032296,6.266,0
36,41306,63.45,3.238,222.9058427,6.266,0
36,41313,62.46,3.419,222.9084557,6.266,1
36,41320,57.68,3.461,222.9512794,6.266,0
36,41327,59.22,3.625,223.0946294,6.266,0
36,41334,56.13,3.695,223.2379794,6.266,0
36,41341,56.8,3.642,223.3813294,6.266,0
36,41348,59.75,3.593,223.5072315,6.266,0
36,41355,68.54,3.615,223.5895142,6.266,0
36,41362,59.26,3.593,223.6717968,6.266,0
36,41369,63.58,3.589,223.7540794,6.143,0
36,41376,66.05,3.539,223.836362,6.143,0
36,41383,68.97,3.487,223.836362,6.143,0
36,41390,64.4,3.455,223.836362,6.143,0
36,41397,70.04,3.431,NULL,NULL,0
36,41404,68.02,3.417,NULL,NULL,0
36,41411,73.08,3.462,NULL,NULL,0
36,41418,80.03,3.453,NULL,NULL,0
36,41425,80.19,3.437,NULL,NULL,0
36,41432,80.2,3.415,NULL,NULL,0
36,41439,81.03,3.412,NULL,NULL,0
36,41446,83.82,3.428,NULL,NULL,0
36,41453,84.66,3.428,NULL,NULL,0
36,41460,84.18,3.387,NULL,NULL,0
36,41467,84.02,3.373,NULL,NULL,0
36,41474,81.28,3.507,NULL,NULL,0
36,41481,83.28,3.587,NULL,NULL,0
37,40214,45.97,2.572,209.8529663,8.554,0
37,40221,46.11,2.548,209.9970208,8.554,1
37,40228,45.66,2.514,210.0451024,8.554,0
37,40235,50.87,2.561,210.0771885,8.554,0
37,40242,51.33,2.625,210.1092746,8.554,0
37,40249,61.96,2.667,210.1413607,8.554,0
37,40256,59.56,2.72,209.9803208,8.554,0
37,40263,55.76,2.732,209.7870932,8.554,0
37,40270,63.43,2.719,209.5938656,8.464,0
37,40277,68.54,2.77,209.400638,8.464,0
37,40284,66.74,2.808,209.2691428,8.464,0
37,40291,68.03,2.795,209.2199574,8.464,0
37,40298,70.9,2.78,209.170772,8.464,0
37,40305,75.56,2.835,209.1215867,8.464,0
37,40312,77.53,2.854,209.118536,8.464,0
37,40319,77.34,2.826,209.3922937,8.464,0
37,40326,80.87,2.759,209.6660514,8.464,0
37,40333,79.93,2.705,209.9398091,8.464,0
37,40340,82.3,2.668,210.2135668,8.464,0
37,40347,84.37,2.637,210.2108417,8.464,0
37,40354,84.14,2.653,210.0975233,8.464,0
37,40361,81.85,2.669,209.984205,8.36,0
37,40368,81.74,2.642,209.8708867,8.36,0
37,40375,84.43,2.623,209.8630532,8.36,0
37,40382,82.6,2.608,209.9958663,8.36,0
37,40389,81.88,2.64,210.1286794,8.36,0
37,40396,85.49,2.627,210.2614925,8.36,0
37,40403,86.06,2.692,210.3943056,8.36,0
37,40410,85.54,2.664,210.3617581,8.36,0
37,40417,84.62,2.619,210.3292106,8.36,0
37,40424,82.29,2.577,210.2966631,8.36,0
37,40431,80.58,2.565,210.2641156,8.36,1
37,40438,82.1,2.582,210.2924504,8.36,0
37,40445,79.17,2.624,210.3664469,8.36,0
37,40452,74.66,2.603,210.4404433,8.476,0
37,40459,66.34,2.633,210.5144398,8.476,0
37,40466,71.57,2.72,210.5805944,8.476,0
37,40473,72.24,2.725,210.6271444,8.476,0
37,40480,76.22,2.716,210.6736944,8.476,0
37,40487,62.72,2.689,210.7202444,8.476,0
37,40494,61.97,2.728,210.7667944,8.476,0
37,40501,56.73,2.771,210.65429,8.476,0
37,40508,67.73,2.735,210.5152765,8.476,1
37,40515,54.44,2.708,210.376263,8.476,0
37,40522,51.83,2.843,210.2372494,8.476,0
37,40529,56.73,2.869,210.1787224,8.476,0
37,40536,59.1,2.886,210.1805602,8.476,0
37,40543,52.88,2.943,210.182398,8.476,1
37,40550,54.11,2.976,210.1842358,8.395,0
37,40557,42.87,2.983,210.2379731,8.395,0
37,40564,51.18,3.016,210.6031072,8.395,0
37,40571,48.74,3.01,210.9682412,8.395,0
37,40578,46.68,2.989,211.3333753,8.395,0
37,40585,41.16,3.022,211.6985093,8.395,1
37,40592,57.48,3.045,212.0063522,8.395,0
37,40599,67.73,3.065,212.2912786,8.395,0
37,40606,64.55,3.288,212.576205,8.395,0
37,40613,59.15,3.459,212.8611313,8.395,0
37,40620,64.9,3.488,213.1096787,8.395,0
37,40627,71.07,3.473,213.3436744,8.395,0
37,40634,67.31,3.524,213.5776701,8.3,0
37,40641,69.39,3.622,213.8116658,8.3,0
37,40648,73.25,3.743,214.026217,8.3,0
37,40655,74.57,3.807,214.1921572,8.3,0
37,40662,76.1,3.81,214.3580974,8.3,0
37,40669,69.56,3.906,214.5240376,8.3,0
37,40676,76.73,3.899,214.6899778,8.3,0
37,40683,73.02,3.907,214.465412,8.3,0
37,40690,81.28,3.786,214.2408462,8.3,0
37,40697,82.96,3.699,214.0162805,8.3,0
37,40704,82.41,3.648,213.7917147,8.3,0
37,40711,84.43,3.637,213.7481256,8.3,0
37,40718,83.95,3.594,213.8402689,8.3,0
37,40725,85.33,3.524,213.9324122,8.177,0
37,40732,84.71,3.48,214.0245556,8.177,0
37,40739,85.63,3.575,214.1083654,8.177,0
37,40746,83.31,3.651,214.1713416,8.177,0
37,40753,84.99,3.682,214.2343177,8.177,0
37,40760,86.71,3.684,214.2972939,8.177,0
37,40767,87.64,3.638,214.3602701,8.177,0
37,40774,87.24,3.554,214.4239935,8.177,0
37,40781,86.02,3.523,214.4878416,8.177,0
37,40788,87.5,3.533,214.5516896,8.177,0
37,40795,77.94,3.546,214.6155376,8.177,1
37,40802,82.06,3.526,214.7934111,8.177,0
37,40809,78.35,3.467,215.1233185,8.177,0
37,40816,81.52,3.355,215.4532259,8.177,0
37,40823,71.2,3.285,215.7831333,7.716,0
37,40830,74.16,3.274,216.0885258,7.716,0
37,40837,67.89,3.353,216.2468287,7.716,0
37,40844,71.31,3.372,216.4051315,7.716,0
37,40851,58.97,3.332,216.5634344,7.716,0
37,40858,63.5,3.297,216.7217373,7.716,0
37,40865,66.28,3.308,216.9395861,7.716,0
37,40872,66.41,3.236,217.1812533,7.716,1
37,40879,53.57,3.172,217.4229206,7.716,0
37,40886,50.64,3.158,217.6645878,7.716,0
37,40893,58.31,3.159,217.8781339,7.716,0
37,40900,55.41,3.112,218.0541851,7.716,0
37,40907,48.26,3.129,218.2302364,7.716,1
37,40914,57.18,3.157,218.4062876,7.244,0
37,40921,56.28,3.261,218.5823389,7.244,0
37,40928,58.9,3.268,218.6755292,7.244,0
37,40935,62.73,3.29,218.7687195,7.244,0
37,40942,61.33,3.36,218.8619099,7.244,0
37,40949,54.49,3.409,218.9551002,7.244,1
37,40956,54.38,3.51,219.1148297,7.244,0
37,40963,62.21,3.555,219.3244636,7.244,0
37,40970,64.54,3.63,219.5340975,7.244,0
37,40977,63.19,3.669,219.7437314,7.244,0
37,40984,67.48,3.734,219.8956335,7.244,0
37,40991,69.18,3.787,219.9705599,7.244,0
37,40998,70.48,3.845,220.0454862,7.244,0
37,41005,73.95,3.891,220.1204125,6.989,0
37,41012,72.54,3.891,220.1953389,6.989,0
37,41019,70.87,3.877,220.2483937,6.989,0
37,41026,70.06,3.814,220.3014485,6.989,0
37,41033,77.17,3.749,220.3545033,6.989,0
37,41040,76.55,3.688,220.4075581,6.989,0
37,41047,73.7,3.63,220.4252149,6.989,0
37,41054,78.94,3.561,220.4287124,6.989,0
37,41061,80.74,3.501,220.4322099,6.989,0
37,41068,81.5,3.452,220.4357073,6.989,0
37,41075,82.15,3.393,220.4494148,6.989,0
37,41082,80.4,3.346,220.4886472,6.989,0
37,41089,86.68,3.286,220.5278796,6.989,0
37,41096,81.52,3.227,220.567112,6.623,0
37,41103,78.15,3.256,220.6063444,6.623,0
37,41110,81.76,3.311,220.6148749,6.623,0
37,41117,84,3.407,220.6234054,6.623,0
37,41124,85.56,3.417,220.6319358,6.623,0
37,41131,84.41,3.494,220.6404663,6.623,0
37,41138,85.89,3.571,220.7199609,6.623,0
37,41145,81.26,3.62,220.8526787,6.623,0
37,41152,84.79,3.638,220.9853964,6.623,0
37,41159,84.19,3.73,221.1181142,6.623,1
37,41166,78.16,3.717,221.2601207,6.623,0
37,41173,75.98,3.721,221.4578604,6.623,0
37,41180,79.49,3.666,221.6556,6.623,0
37,41187,73.57,3.617,221.8533396,6.228,0
37,41194,71.28,3.601,222.0510793,6.228,0
37,41201,74.06,3.594,222.0951719,6.228,0
37,41208,74.39,3.506,222.1136566,6.228,0
37,41215,62.44,3.386,222.1321414,6.228,0
37,41222,68.58,3.314,222.1506262,6.228,0
37,41229,60.71,3.252,222.1817339,6.228,0
37,41236,60.96,3.211,222.2296722,6.228,1
37,41243,59.43,3.207,222.2776106,6.228,0
37,41250,68.04,3.198,222.3255489,6.228,0
37,41257,56.66,3.168,222.3838038,6.228,0
37,41264,63.08,3.098,222.5039579,6.228,0
37,41271,55.73,3.108,222.624112,6.228,1
37,41278,49.08,3.161,222.7442661,6.266,0
37,41285,54.15,3.243,222.8644203,6.266,0
37,41292,49.6,3.237,222.9006165,6.266,0
37,41299,57.77,3.227,222.9032296,6.266,0
37,41306,63.45,3.244,222.9058427,6.266,0
37,41313,62.46,3.417,222.9084557,6.266,1
37,41320,57.68,3.475,222.9512794,6.266,0
37,41327,59.22,3.597,223.0946294,6.266,0
37,41334,56.13,3.711,223.2379794,6.266,0
37,41341,56.8,3.658,223.3813294,6.266,0
37,41348,59.75,3.622,223.5072315,6.266,0
37,41355,68.54,3.611,223.5895142,6.266,0
37,41362,59.26,3.606,223.6717968,6.266,0
37,41369,63.58,3.583,223.7540794,6.143,0
37,41376,66.05,3.529,223.836362,6.143,0
37,41383,68.97,3.451,223.836362,6.143,0
37,41390,64.4,3.417,223.836362,6.143,0
37,41397,70.04,3.386,NULL,NULL,0
37,41404,68.02,3.392,NULL,NULL,0
37,41411,73.08,3.454,NULL,NULL,0
37,41418,80.03,3.494,NULL,NULL,0
37,41425,80.19,3.466,NULL,NULL,0
37,41432,80.2,3.439,NULL,NULL,0
37,41439,81.03,3.431,NULL,NULL,0
37,41446,83.82,3.479,NULL,NULL,0
37,41453,84.66,3.495,NULL,NULL,0
37,41460,84.18,3.422,NULL,NULL,0
37,41467,84.02,3.4,NULL,NULL,0
37,41474,81.28,3.556,NULL,NULL,0
37,41481,83.28,3.62,NULL,NULL,0
38,40214,49.47,2.962,126.4420645,13.975,0
38,40221,47.87,2.946,126.4962581,13.975,1
38,40228,54.83,2.915,126.5262857,13.975,0
38,40235,50.23,2.825,126.5522857,13.975,0
38,40242,53.77,2.987,126.5782857,13.975,0
38,40249,50.11,2.925,126.6042857,13.975,0
38,40256,59.57,3.054,126.6066452,13.975,0
38,40263,60.06,3.083,126.6050645,13.975,0
38,40270,59.84,3.086,126.6034839,14.099,0
38,40277,59.25,3.09,126.6019032,14.099,0
38,40284,64.95,3.109,126.5621,14.099,0
38,40291,64.55,3.05,126.4713333,14.099,0
38,40298,67.38,3.105,126.3805667,14.099,0
38,40305,70.15,3.127,126.2898,14.099,0
38,40312,68.44,3.145,126.2085484,14.099,0
38,40319,76.2,3.12,126.1843871,14.099,0
38,40326,67.84,3.058,126.1602258,14.099,0
38,40333,81.39,2.941,126.1360645,14.099,0
38,40340,90.84,2.949,126.1119032,14.099,0
38,40347,81.06,3.043,126.114,14.099,0
38,40354,87.27,3.084,126.1266,14.099,0
38,40361,91.98,3.105,126.1392,14.18,0
38,40368,90.37,3.1,126.1518,14.18,0
38,40375,97.18,3.094,126.1498065,14.18,0
38,40382,99.22,3.112,126.1283548,14.18,0
38,40389,96.31,3.017,126.1069032,14.18,0
38,40396,92.95,3.123,126.0854516,14.18,0
38,40403,87.01,3.159,126.064,14.18,0
38,40410,92.81,3.041,126.0766452,14.18,0
38,40417,93.19,3.129,126.0892903,14.18,0
38,40424,83.12,3.087,126.1019355,14.18,0
38,40431,83.63,3.044,126.1145806,14.18,1
38,40438,82.45,3.028,126.1454667,14.18,0
38,40445,81.77,2.939,126.1900333,14.18,0
38,40452,85.2,3.001,126.2346,14.313,0
38,40459,71.82,3.013,126.2791667,14.313,0
38,40466,75,2.976,126.3266774,14.313,0
38,40473,68.85,3.014,126.3815484,14.313,0
38,40480,61.09,3.016,126.4364194,14.313,0
38,40487,65.49,3.129,126.4912903,14.313,0
38,40494,57.79,3.13,126.5461613,14.313,0
38,40501,58.18,3.161,126.6072,14.313,0
38,40508,47.66,3.162,126.6692667,14.313,1
38,40515,43.33,3.041,126.7313333,14.313,0
38,40522,50.01,3.203,126.7934,14.313,0
38,40529,52.77,3.236,126.8794839,14.313,0
38,40536,52.02,3.236,126.9835806,14.313,0
38,40543,45.64,3.148,127.0876774,14.313,1
38,40550,37.64,3.287,127.1917742,14.021,0
38,40557,43.15,3.312,127.3009355,14.021,0
38,40564,53.53,3.223,127.4404839,14.021,0
38,40571,50.74,3.342,127.5800323,14.021,0
38,40578,45.14,3.348,127.7195806,14.021,0
38,40585,51.3,3.381,127.859129,14.021,1
38,40592,53.35,3.43,127.99525,14.021,0
38,40599,48.45,3.53,128.13,14.021,0
38,40606,51.72,3.674,128.26475,14.021,0
38,40613,57.75,3.818,128.3995,14.021,0
38,40620,64.21,3.692,128.5121935,14.021,0
38,40627,54.4,3.909,128.6160645,14.021,0
38,40634,63.63,3.772,128.7199355,13.736,0
38,40641,64.47,4.003,128.8238065,13.736,0
38,40648,57.63,3.868,128.9107333,13.736,0
38,40655,72.12,4.134,128.9553,13.736,0
38,40662,68.27,4.151,128.9998667,13.736,0
38,40669,68.4,4.193,129.0444333,13.736,0
38,40676,70.93,4.202,129.089,13.736,0
38,40683,66.59,4.169,129.0756774,13.736,0
38,40690,76.67,4.087,129.0623548,13.736,0
38,40697,71.81,4.031,129.0490323,13.736,0
38,40704,78.72,3.981,129.0357097,13.736,0
38,40711,86.84,3.935,129.0432,13.736,0
38,40718,88.95,3.898,129.0663,13.736,0
38,40725,89.85,3.842,129.0894,13.503,0
38,40732,89.9,3.705,129.1125,13.503,0
38,40739,88.1,3.692,129.1338387,13.503,0
38,40746,91.17,3.794,129.1507742,13.503,0
38,40753,93.29,3.805,129.1677097,13.503,0
38,40760,90.61,3.803,129.1846452,13.503,0
38,40767,91.04,3.701,129.2015806,13.503,0
38,40774,91.74,3.743,129.2405806,13.503,0
38,40781,94.61,3.74,129.2832581,13.503,0
38,40788,93.66,3.798,129.3259355,13.503,0
38,40795,88,3.913,129.3686129,13.503,1
38,40802,76.36,3.918,129.4306,13.503,0
38,40809,82.95,3.789,129.5183333,13.503,0
38,40816,83.26,3.877,129.6060667,13.503,0
38,40823,70.44,3.827,129.6938,12.89,0
38,40830,67.31,3.805,129.7706452,12.89,0
38,40837,73.05,3.842,129.7821613,12.89,0
38,40844,67.41,3.727,129.7936774,12.89,0
38,40851,59.77,3.828,129.8051935,12.89,0
38,40858,48.76,3.824,129.8167097,12.89,0
38,40865,54.2,3.813,129.8268333,12.89,0
38,40872,53.25,3.622,129.8364,12.89,1
38,40879,52.5,3.701,129.8459667,12.89,0
38,40886,42.17,3.644,129.8555333,12.89,0
38,40893,43.29,3.6,129.8980645,12.89,0
38,40900,45.4,3.541,129.9845484,12.89,0
38,40907,44.64,3.428,130.0710323,12.89,1
38,40914,50.43,3.599,130.1575161,12.187,0
38,40921,48.07,3.657,130.244,12.187,0
38,40928,46.2,3.66,130.2792258,12.187,0
38,40935,50.43,3.675,130.3144516,12.187,0
38,40942,50.58,3.702,130.3496774,12.187,0
38,40949,52.27,3.722,130.3849032,12.187,1
38,40956,51.8,3.781,130.4546207,12.187,0
38,40963,53.13,3.95,130.5502069,12.187,0
38,40970,52.27,4.178,130.6457931,12.187,0
38,40977,54.54,4.25,130.7413793,12.187,0
38,40984,64.44,4.273,130.8261935,12.187,0
38,40991,56.26,4.038,130.8966452,12.187,0
38,40998,64.36,4.294,130.9670968,12.187,0
38,41005,64.05,4.121,131.0375484,11.627,0
38,41012,64.28,4.254,131.108,11.627,0
38,41019,66.73,4.222,131.1173333,11.627,0
38,41026,77.99,4.193,131.1266667,11.627,0
38,41033,76.03,4.171,131.136,11.627,0
38,41040,77.27,4.186,131.1453333,11.627,0
38,41047,84.51,4.11,131.0983226,11.627,0
38,41054,83.84,4.293,131.0287742,11.627,0
38,41061,78.11,4.277,130.9592258,11.627,0
38,41068,84.83,4.103,130.8896774,11.627,0
38,41075,85.94,4.144,130.8295333,11.627,0
38,41082,91.61,4.014,130.7929,11.627,0
38,41089,90.47,3.875,130.7562667,11.627,0
38,41096,89.13,3.765,130.7196333,10.926,0
38,41103,95.61,3.723,130.683,10.926,0
38,41110,85.53,3.726,130.7012903,10.926,0
38,41117,93.47,3.769,130.7195806,10.926,0
38,41124,88.16,3.76,130.737871,10.926,0
38,41131,95.91,3.811,130.7561613,10.926,0
38,41138,94.87,4.002,130.7909677,10.926,0
38,41145,85.32,4.055,130.8381613,10.926,0
38,41152,89.78,4.093,130.8853548,10.926,0
38,41159,88.52,4.124,130.9325484,10.926,1
38,41166,83.64,4.133,130.9776667,10.926,0
38,41173,82.97,4.125,131.0103333,10.926,0
38,41180,81.22,3.966,131.043,10.926,0
38,41187,81.61,3.966,131.0756667,10.199,0
38,41194,71.74,4.468,131.1083333,10.199,0
38,41201,68.66,4.449,131.1499677,10.199,0
38,41208,65.95,4.301,131.1930968,10.199,0
38,41215,63.22,4.099,131.2362258,10.199,0
38,41222,65.31,3.951,131.2793548,10.199,0
38,41229,49.39,3.834,131.3258,10.199,0
38,41236,58.07,3.759,131.3766667,10.199,1
38,41243,57.03,3.581,131.4275333,10.199,0
38,41250,57.83,3.668,131.4784,10.199,0
38,41257,49.74,3.467,131.537,10.199,0
38,41264,42.83,3.393,131.642,10.199,0
38,41271,43.35,3.48,131.747,10.199,1
38,41278,38.8,3.51,131.852,9.91,0
38,41285,44.59,3.542,131.957,9.91,0
38,41292,36.49,3.545,132.030871,9.91,0
38,41299,49.21,3.337,132.0922903,9.91,0
38,41306,49.54,3.6,132.1537097,9.91,0
38,41313,54.96,3.795,132.215129,9.91,1
38,41320,47.12,3.924,132.2725714,9.91,0
38,41327,49.57,4.031,132.3200714,9.91,0
38,41334,48.08,4.109,132.3675714,9.91,0
38,41341,60.4,3.874,132.4150714,9.91,0
38,41348,61.7,4.104,132.4668065,9.91,0
38,41355,68.75,4.062,132.529129,9.91,0
38,41362,62.86,4.016,132.5914516,9.91,0
38,41369,69.47,3.998,132.6537742,9.874,0
38,41376,65.6,3.981,132.7160968,9.874,0
38,41383,64.35,3.76,132.7160968,9.874,0
38,41390,70.74,3.889,132.7160968,9.874,0
38,41397,76.84,3.671,NULL,NULL,0
38,41404,70.18,3.689,NULL,NULL,0
38,41411,83.43,3.809,NULL,NULL,0
38,41418,77.87,3.835,NULL,NULL,0
38,41425,81.08,3.829,NULL,NULL,0
38,41432,89.89,3.789,NULL,NULL,0
38,41439,92.14,3.771,NULL,NULL,0
38,41446,87.28,3.766,NULL,NULL,0
38,41453,89.94,3.781,NULL,NULL,0
38,41460,101.95,3.753,NULL,NULL,0
38,41467,92.61,3.737,NULL,NULL,0
38,41474,93.75,3.823,NULL,NULL,0
38,41481,90.27,3.865,NULL,NULL,0
39,40214,44.3,2.572,209.8529663,8.554,0
39,40221,44.58,2.548,209.9970208,8.554,1
39,40228,43.96,2.514,210.0451024,8.554,0
39,40235,49.79,2.561,210.0771885,8.554,0
39,40242,50.93,2.625,210.1092746,8.554,0
39,40249,61.88,2.667,210.1413607,8.554,0
39,40256,58.62,2.72,209.9803208,8.554,0
39,40263,54.83,2.732,209.7870932,8.554,0
39,40270,63.31,2.719,209.5938656,8.464,0
39,40277,68.15,2.77,209.400638,8.464,0
39,40284,66.33,2.808,209.2691428,8.464,0
39,40291,67.64,2.795,209.2199574,8.464,0
39,40298,70.03,2.78,209.170772,8.464,0
39,40305,74.86,2.835,209.1215867,8.464,0
39,40312,77.49,2.854,209.118536,8.464,0
39,40319,76.67,2.826,209.3922937,8.464,0
39,40326,80.22,2.759,209.6660514,8.464,0
39,40333,79.83,2.705,209.9398091,8.464,0
39,40340,81.78,2.668,210.2135668,8.464,0
39,40347,83.96,2.637,210.2108417,8.464,0
39,40354,83.24,2.653,210.0975233,8.464,0
39,40361,81.35,2.669,209.984205,8.36,0
39,40368,81.1,2.642,209.8708867,8.36,0
39,40375,83.86,2.623,209.8630532,8.36,0
39,40382,82.2,2.608,209.9958663,8.36,0
39,40389,80.99,2.64,210.1286794,8.36,0
39,40396,84.92,2.627,210.2614925,8.36,0
39,40403,85.66,2.692,210.3943056,8.36,0
39,40410,85.73,2.664,210.3617581,8.36,0
39,40417,84.31,2.619,210.3292106,8.36,0
39,40424,82.13,2.577,210.2966631,8.36,0
39,40431,79.94,2.565,210.2641156,8.36,1
39,40438,81.83,2.582,210.2924504,8.36,0
39,40445,78.5,2.624,210.3664469,8.36,0
39,40452,72.74,2.603,210.4404433,8.476,0
39,40459,64.8,2.633,210.5144398,8.476,0
39,40466,69.96,2.72,210.5805944,8.476,0
39,40473,71.73,2.725,210.6271444,8.476,0
39,40480,75.14,2.716,210.6736944,8.476,0
39,40487,61.62,2.689,210.7202444,8.476,0
39,40494,62.21,2.728,210.7667944,8.476,0
39,40501,55.5,2.771,210.65429,8.476,0
39,40508,67.75,2.735,210.5152765,8.476,1
39,40515,53.55,2.708,210.376263,8.476,0
39,40522,50.81,2.843,210.2372494,8.476,0
39,40529,55.31,2.869,210.1787224,8.476,0
39,40536,58.86,2.886,210.1805602,8.476,0
39,40543,52.45,2.943,210.182398,8.476,1
39,40550,52.74,2.976,210.1842358,8.395,0
39,40557,41.74,2.983,210.2379731,8.395,0
39,40564,50.25,3.016,210.6031072,8.395,0
39,40571,47.94,3.01,210.9682412,8.395,0
39,40578,45.96,2.989,211.3333753,8.395,0
39,40585,40.34,3.022,211.6985093,8.395,1
39,40592,58.2,3.045,212.0063522,8.395,0
